label,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93
0,0.03,0.09,0.66,0.22,0.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.47,0.11,0.06,0.02,0.00,0.00,0.00,1.44,-8.63,3.69,57.06,62.90,49.47,1.13,1.52,1.64,0.11,0.13,0.16,0.33,0.36,0.39,0.31,0.43,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.40,0.40,0.38,0.54,0.54,0.54,0.53,0.53,0.53,0.52,0.52,0.52,0.51,0.50,0.50,0.36,0.51,0.51,0.50,0.50,0.50,0.50,0.49,0.49,0.49,0.48,0.47,0.47,-0.65,0.47,-0.84,0.08,-0.30,0.00,9.84,1644
0,0.07,0.06,0.61,0.26,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.42,0.40,0.09,0.07,0.02,0.01,0.00,0.00,1.48,-8.71,3.48,64.33,51.35,52.70,1.37,1.34,1.73,0.14,0.12,0.17,0.37,0.34,0.41,0.34,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.46,0.45,0.45,0.44,0.44,0.38,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.51,0.51,0.50,0.50,0.49,0.37,0.52,0.52,0.52,0.52,0.52,0.51,0.51,0.51,0.50,0.50,0.49,0.48,-0.60,0.31,-0.83,-0.04,-0.41,-0.19,9.90,1644
0,0.04,0.13,0.71,0.12,0.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.41,0.45,0.09,0.06,0.01,0.00,0.00,0.00,1.18,-8.75,3.38,61.29,70.38,52.78,1.17,1.53,1.45,0.12,0.14,0.13,0.35,0.37,0.37,0.30,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.41,0.41,0.40,0.40,0.39,0.39,0.56,0.56,0.56,0.55,0.55,0.55,0.54,0.54,0.53,0.53,0.52,0.52,0.34,0.47,0.47,0.47,0.47,0.47,0.47,0.46,0.46,0.45,0.45,0.44,0.44,-0.55,0.36,-0.86,0.07,-0.36,-0.12,9.76,1644
0,0.04,0.09,0.65,0.22,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.44,0.04,0.07,0.02,0.00,0.00,0.00,1.40,-8.65,3.43,61.56,62.67,50.26,1.22,1.58,1.59,0.12,0.14,0.16,0.34,0.37,0.39,0.31,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.43,0.42,0.42,0.41,0.41,0.39,0.55,0.55,0.55,0.54,0.54,0.54,0.53,0.53,0.52,0.52,0.51,0.51,0.35,0.50,0.50,0.50,0.50,0.49,0.49,0.49,0.48,0.48,0.47,0.47,0.46,-0.62,0.39,-0.84,0.09,-0.37,-0.12,9.77,1644
0,0.05,0.07,0.66,0.21,0.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.41,0.44,0.08,0.07,0.01,0.00,0.00,0.00,1.37,-8.72,3.40,64.67,62.33,50.00,1.25,1.57,1.59,0.13,0.14,0.15,0.36,0.37,0.39,0.32,0.45,0.45,0.45,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.42,0.41,0.40,0.56,0.56,0.56,0.56,0.55,0.55,0.55,0.54,0.54,0.53,0.52,0.52,0.35,0.50,0.50,0.49,0.49,0.49,0.49,0.48,0.48,0.48,0.47,0.46,0.46,-0.62,0.40,-0.84,-0.14,-0.26,-0.12,9.82,1644
0,0.03,0.08,0.64,0.27,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.45,0.10,0.06,0.02,0.00,0.00,0.00,1.46,-8.60,3.58,56.76,64.00,47.25,1.12,1.51,1.56,0.11,0.14,0.15,0.33,0.37,0.39,0.29,0.42,0.41,0.41,0.41,0.41,0.41,0.41,0.40,0.40,0.39,0.39,0.38,0.38,0.54,0.54,0.54,0.54,0.54,0.53,0.53,0.52,0.52,0.51,0.51,0.50,0.34,0.48,0.48,0.48,0.48,0.47,0.47,0.47,0.46,0.46,0.46,0.45,0.44,-0.66,0.53,-0.86,0.06,-0.18,-0.16,9.75,1644
0,0.05,0.08,0.62,0.25,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.46,0.07,0.06,0.02,0.00,0.00,0.00,1.44,-8.68,3.49,54.57,73.85,47.07,1.22,1.51,1.53,0.12,0.13,0.14,0.35,0.37,0.38,0.30,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.40,0.40,0.38,0.54,0.54,0.53,0.53,0.53,0.53,0.52,0.52,0.51,0.51,0.50,0.50,0.33,0.47,0.47,0.47,0.47,0.46,0.46,0.46,0.45,0.45,0.45,0.44,0.43,-0.65,0.48,-0.86,-0.09,-0.21,-0.12,9.80,1644
0,0.06,0.06,0.71,0.18,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.33,0.50,0.07,0.08,0.02,0.00,0.00,0.00,1.29,-8.66,3.61,53.89,74.62,46.67,1.17,1.56,1.64,0.12,0.14,0.16,0.34,0.37,0.40,0.31,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.38,0.54,0.54,0.54,0.53,0.53,0.53,0.52,0.52,0.52,0.51,0.50,0.50,0.35,0.50,0.49,0.49,0.49,0.49,0.49,0.48,0.48,0.47,0.47,0.46,0.46,-0.60,0.39,-0.84,0.00,-0.31,-0.08,9.83,1644
0,0.03,0.09,0.59,0.29,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.53,0.33,0.08,0.06,0.02,0.00,0.00,0.00,1.66,-8.82,3.08,55.43,60.94,54.17,1.20,1.47,1.58,0.12,0.13,0.15,0.35,0.36,0.39,0.32,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.42,0.42,0.38,0.53,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.51,0.51,0.50,0.49,0.34,0.48,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.46,0.46,0.45,0.45,-0.70,0.45,-0.82,-0.12,-0.30,-0.17,9.84,1644
0,0.05,0.07,0.59,0.31,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.48,0.35,0.10,0.07,0.01,0.00,0.00,0.00,1.63,-8.74,3.20,53.82,60.00,53.33,1.18,1.67,1.56,0.12,0.15,0.15,0.35,0.39,0.38,0.31,0.43,0.43,0.43,0.43,0.43,0.43,0.42,0.42,0.41,0.41,0.41,0.40,0.38,0.54,0.54,0.54,0.54,0.53,0.53,0.53,0.52,0.52,0.51,0.51,0.50,0.33,0.47,0.47,0.47,0.47,0.47,0.46,0.46,0.46,0.45,0.45,0.44,0.44,-0.67,0.49,-0.83,0.01,-0.21,-0.12,9.81,1644
0,0.03,0.08,0.66,0.24,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.54,0.32,0.08,0.05,0.00,0.00,0.00,0.00,1.66,-8.90,2.72,60.97,61.61,48.97,1.05,1.39,1.43,0.11,0.12,0.14,0.33,0.35,0.37,0.30,0.42,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.40,0.40,0.40,0.39,0.37,0.53,0.53,0.52,0.52,0.52,0.52,0.51,0.51,0.50,0.50,0.49,0.49,0.33,0.47,0.47,0.47,0.47,0.47,0.46,0.46,0.46,0.45,0.45,0.44,0.44,-0.76,0.51,-0.81,-0.28,-0.22,-0.11,9.73,1644
0,0.04,0.09,0.72,0.15,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.52,0.06,0.08,0.01,0.00,0.00,0.00,1.46,-8.63,3.52,54.85,71.92,44.88,0.99,1.60,1.48,0.11,0.15,0.14,0.33,0.38,0.38,0.30,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.40,0.40,0.39,0.39,0.39,0.56,0.56,0.55,0.55,0.55,0.55,0.54,0.54,0.53,0.53,0.52,0.51,0.34,0.49,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.46,0.46,0.45,0.45,-0.70,0.54,-0.84,-0.16,-0.17,0.05,9.76,1644
0,0.02,0.13,0.67,0.19,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.48,0.08,0.09,0.01,0.00,0.00,0.00,1.44,-8.58,3.55,54.72,74.80,44.76,1.09,1.55,1.54,0.11,0.15,0.14,0.32,0.38,0.38,0.30,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.40,0.40,0.40,0.39,0.39,0.55,0.55,0.55,0.55,0.54,0.54,0.54,0.53,0.53,0.52,0.52,0.51,0.34,0.48,0.48,0.48,0.47,0.47,0.47,0.47,0.46,0.46,0.45,0.45,0.44,-0.67,0.50,-0.84,0.05,-0.30,0.04,9.73,1644
0,0.06,0.07,0.64,0.22,0.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.50,0.08,0.09,0.00,0.00,0.00,0.00,1.46,-8.63,3.58,59.39,71.54,50.26,1.27,1.56,1.51,0.13,0.14,0.14,0.36,0.37,0.38,0.32,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.42,0.42,0.39,0.55,0.54,0.54,0.54,0.54,0.54,0.53,0.53,0.52,0.52,0.51,0.50,0.34,0.48,0.47,0.47,0.47,0.47,0.47,0.46,0.46,0.46,0.45,0.45,0.44,-0.65,0.42,-0.86,-0.20,-0.34,-0.12,9.80,1644
0,0.04,0.10,0.62,0.24,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.50,0.11,0.08,0.01,0.00,0.00,0.00,1.43,-8.60,3.67,61.29,65.52,50.53,1.17,1.66,1.58,0.11,0.15,0.15,0.34,0.38,0.39,0.30,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.41,0.41,0.40,0.40,0.39,0.55,0.55,0.55,0.54,0.54,0.54,0.53,0.53,0.53,0.52,0.51,0.51,0.34,0.49,0.49,0.48,0.48,0.48,0.48,0.47,0.47,0.47,0.46,0.46,0.45,-0.65,0.41,-0.84,0.01,-0.46,-0.02,9.81,1644
0,0.02,0.12,0.70,0.15,0.02,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.33,0.48,0.11,0.07,0.01,0.00,0.00,0.00,1.46,-8.60,3.67,55.14,71.11,46.19,1.05,1.47,1.52,0.11,0.13,0.14,0.33,0.36,0.38,0.30,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.41,0.40,0.40,0.39,0.39,0.38,0.54,0.53,0.53,0.53,0.53,0.53,0.52,0.52,0.51,0.51,0.50,0.49,0.34,0.49,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.46,0.46,0.45,0.45,-0.70,0.47,-0.86,-0.16,-0.39,-0.03,9.77,1644
0,0.03,0.10,0.69,0.18,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.55,0.08,0.08,0.02,0.00,0.00,0.00,1.39,-8.55,3.79,58.44,75.60,50.83,1.12,1.70,1.57,0.11,0.16,0.15,0.34,0.39,0.39,0.30,0.42,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.40,0.40,0.39,0.39,0.55,0.55,0.54,0.54,0.54,0.54,0.53,0.53,0.52,0.52,0.51,0.50,0.33,0.47,0.47,0.47,0.47,0.47,0.46,0.46,0.46,0.45,0.45,0.44,0.44,-0.62,0.45,-0.86,0.09,-0.34,-0.12,9.80,1644
0,0.04,0.09,0.67,0.19,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.47,0.40,0.08,0.06,0.00,0.00,0.00,0.00,1.36,-8.87,2.97,66.21,68.93,49.74,1.15,1.51,1.44,0.12,0.14,0.14,0.34,0.38,0.37,0.30,0.42,0.42,0.42,0.42,0.42,0.42,0.41,0.41,0.41,0.40,0.40,0.39,0.38,0.54,0.54,0.54,0.53,0.53,0.53,0.52,0.52,0.51,0.51,0.50,0.50,0.32,0.46,0.46,0.46,0.45,0.45,0.45,0.45,0.44,0.44,0.43,0.43,0.42,-0.65,0.48,-0.85,-0.14,-0.13,-0.29,9.75,1644
0,0.05,0.10,0.63,0.22,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.39,0.45,0.08,0.09,0.00,0.00,0.00,0.00,1.42,-8.71,3.48,60.65,75.00,52.16,1.25,1.50,1.53,0.12,0.14,0.14,0.35,0.37,0.38,0.32,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.42,0.42,0.38,0.53,0.53,0.53,0.53,0.53,0.52,0.52,0.51,0.51,0.50,0.50,0.49,0.34,0.48,0.47,0.47,0.47,0.47,0.47,0.46,0.46,0.45,0.45,0.44,0.44,-0.59,0.38,-0.87,0.11,-0.42,-0.20,9.82,1644
0,0.03,0.07,0.47,0.33,0.12,0.00,0.00,0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.35,0.50,0.07,0.07,0.01,0.00,0.00,0.00,2.27,-8.37,3.45,52.57,61.29,52.78,1.41,1.57,1.50,0.14,0.15,0.15,0.37,0.39,0.38,0.33,0.47,0.47,0.47,0.47,0.47,0.46,0.46,0.46,0.45,0.45,0.44,0.44,0.38,0.53,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.51,0.51,0.50,0.49,0.34,0.49,0.49,0.48,0.48,0.48,0.48,0.47,0.47,0.47,0.46,0.45,0.45,-0.70,0.59,-0.86,0.22,-0.17,-0.20,9.75,1644
0,0.03,0.09,0.60,0.26,0.03,0.00,0.00,0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.44,0.40,0.10,0.06,0.00,0.00,0.00,0.00,1.66,-8.75,3.35,60.00,65.00,53.24,1.22,1.58,1.56,0.12,0.15,0.14,0.34,0.39,0.38,0.31,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.40,0.56,0.56,0.56,0.56,0.55,0.55,0.55,0.54,0.54,0.53,0.53,0.52,0.34,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.47,0.46,0.46,0.45,0.44,-0.71,0.51,-0.85,-0.16,-0.27,-0.17,9.85,1644
0,0.02,0.10,0.74,0.16,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.52,0.34,0.06,0.06,0.00,0.00,0.00,0.00,1.27,-8.79,2.83,62.00,70.00,53.06,1.08,1.29,1.46,0.11,0.12,0.14,0.32,0.35,0.38,0.29,0.41,0.41,0.41,0.41,0.41,0.41,0.40,0.40,0.40,0.39,0.39,0.38,0.37,0.53,0.53,0.53,0.52,0.52,0.52,0.51,0.51,0.51,0.50,0.49,0.49,0.33,0.47,0.47,0.47,0.46,0.46,0.46,0.46,0.45,0.45,0.44,0.44,0.43,-0.64,0.39,-0.82,0.01,-0.32,-0.19,9.61,1644
0,0.03,0.09,0.70,0.18,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.48,0.11,0.04,0.01,0.00,0.00,0.00,1.27,-8.85,3.41,62.90,61.94,51.71,1.04,1.46,1.49,0.10,0.14,0.14,0.31,0.37,0.37,0.28,0.40,0.40,0.40,0.40,0.39,0.39,0.39,0.39,0.38,0.38,0.37,0.37,0.40,0.57,0.57,0.57,0.56,0.56,0.56,0.55,0.55,0.54,0.54,0.53,0.53,0.35,0.49,0.49,0.49,0.48,0.48,0.48,0.48,0.47,0.47,0.46,0.46,0.45,-0.61,0.40,-0.87,0.33,-0.50,-0.26,9.84,1644
0,0.03,0.09,0.67,0.22,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.45,0.12,0.01,0.00,0.00,0.00,0.00,1.37,-8.73,3.00,62.58,69.26,55.76,1.04,1.42,1.29,0.10,0.14,0.11,0.32,0.37,0.34,0.29,0.41,0.41,0.41,0.41,0.40,0.40,0.40,0.39,0.39,0.39,0.38,0.38,0.38,0.54,0.54,0.53,0.53,0.53,0.53,0.52,0.52,0.51,0.51,0.50,0.50,0.31,0.44,0.44,0.44,0.44,0.44,0.44,0.43,0.43,0.43,0.42,0.42,0.41,-0.64,0.52,-0.86,0.20,-0.25,-0.02,9.60,1644
0,0.04,0.09,0.67,0.21,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.49,0.10,0.05,0.01,0.00,0.00,0.00,1.32,-8.63,3.48,58.48,61.61,56.67,1.16,1.48,1.41,0.12,0.15,0.13,0.34,0.38,0.36,0.31,0.43,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.41,0.40,0.39,0.55,0.55,0.55,0.55,0.54,0.54,0.54,0.53,0.53,0.52,0.52,0.51,0.33,0.46,0.46,0.46,0.46,0.46,0.45,0.45,0.45,0.44,0.44,0.43,0.43,-0.60,0.47,-0.87,0.05,-0.23,-0.10,9.72,1644
0,0.03,0.13,0.73,0.11,0.01,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.04,0.51,0.33,0.11,0.01,0.01,0.00,0.00,0.00,1.07,-9.07,2.52,55.43,70.38,48.16,1.08,1.76,1.54,0.11,0.15,0.14,0.33,0.39,0.37,0.30,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.42,0.41,0.41,0.40,0.40,0.39,0.55,0.55,0.55,0.55,0.55,0.54,0.54,0.53,0.53,0.52,0.52,0.51,0.34,0.48,0.48,0.48,0.48,0.48,0.47,0.47,0.47,0.46,0.46,0.45,0.45,-0.62,0.24,-0.78,-0.34,-0.43,-0.06,9.77,1644
0,0.05,0.10,0.63,0.23,0.00,0.00,0.00,0.00,0.01,0.00,0.99,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.53,0.29,0.08,0.02,0.01,0.01,0.01,0.01,1.50,-8.88,2.55,54.17,60.97,53.61,1.28,1.77,1.95,0.15,0.20,0.29,0.39,0.45,0.54,0.38,0.53,0.53,0.53,0.53,0.53,0.52,0.52,0.51,0.51,0.50,0.50,0.49,0.44,0.63,0.62,0.62,0.62,0.62,0.61,0.61,0.60,0.60,0.59,0.59,0.58,0.48,0.68,0.67,0.67,0.67,0.67,0.66,0.66,0.65,0.65,0.64,0.63,0.62,-0.69,-0.12,-0.35,-0.56,-0.61,0.59,10.09,1644
0,0.04,0.12,0.63,0.22,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.47,0.12,0.05,0.00,0.00,0.00,0.00,1.40,-8.72,3.51,60.63,74.62,47.75,1.16,1.49,1.37,0.11,0.14,0.12,0.33,0.37,0.35,0.29,0.41,0.41,0.41,0.41,0.41,0.40,0.40,0.40,0.39,0.39,0.39,0.38,0.38,0.53,0.53,0.53,0.53,0.53,0.52,0.52,0.52,0.51,0.51,0.50,0.49,0.32,0.46,0.45,0.45,0.45,0.45,0.45,0.44,0.44,0.44,0.43,0.43,0.42,-0.65,0.49,-0.88,0.00,-0.33,-0.02,9.79,1644
1,0.02,0.08,0.67,0.23,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.34,0.30,0.27,0.08,0.01,0.01,0.00,0.00,0.00,1.53,-8.79,1.60,53.71,60.67,51.58,0.95,1.11,2.14,0.10,0.11,0.19,0.31,0.33,0.43,0.29,0.41,0.40,0.40,0.40,0.40,0.40,0.39,0.39,0.39,0.38,0.38,0.37,0.36,0.51,0.51,0.51,0.51,0.50,0.50,0.50,0.49,0.49,0.48,0.48,0.47,0.31,0.43,0.43,0.43,0.43,0.43,0.43,0.42,0.42,0.42,0.41,0.41,0.40,-0.74,0.40,-0.50,-0.05,0.03,0.09,9.53,1644
1,0.10,0.20,0.43,0.21,0.03,0.02,0.03,0.00,0.01,0.00,0.73,0.11,0.16,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.35,0.25,0.12,0.10,0.07,0.04,0.00,0.00,0.00,1.35,-9.34,1.66,54.29,111.18,57.88,2.28,6.99,3.03,0.23,0.61,0.26,0.48,0.78,0.51,0.41,0.58,0.58,0.58,0.58,0.57,0.57,0.57,0.56,0.56,0.55,0.54,0.54,0.50,0.71,0.71,0.71,0.70,0.70,0.70,0.69,0.69,0.68,0.67,0.67,0.66,0.43,0.60,0.60,0.60,0.60,0.59,0.59,0.59,0.58,0.58,0.57,0.56,0.56,-0.61,-0.03,-0.24,-0.52,-0.22,0.10,11.28,1644
1,0.15,0.23,0.29,0.19,0.08,0.03,0.03,0.01,0.00,0.01,0.59,0.09,0.27,0.05,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.29,0.33,0.11,0.07,0.05,0.05,0.04,0.02,0.00,1.41,-9.22,2.34,52.22,136.92,47.75,2.98,9.90,3.43,0.29,0.86,0.32,0.54,0.93,0.57,0.44,0.62,0.62,0.62,0.62,0.61,0.61,0.61,0.60,0.60,0.59,0.58,0.58,0.54,0.77,0.77,0.76,0.76,0.76,0.75,0.75,0.74,0.73,0.73,0.72,0.71,0.44,0.62,0.62,0.61,0.61,0.61,0.61,0.60,0.60,0.59,0.58,0.58,0.57,-0.63,-0.11,-0.10,-0.57,-0.31,0.25,12.50,1644
1,0.10,0.27,0.36,0.16,0.07,0.02,0.02,0.01,0.01,0.00,0.55,0.11,0.35,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.23,0.40,0.10,0.03,0.07,0.05,0.04,0.02,0.02,1.33,-9.34,2.70,58.13,100.00,41.96,2.63,10.52,3.94,0.26,0.92,0.38,0.51,0.96,0.61,0.42,0.60,0.60,0.60,0.59,0.59,0.59,0.58,0.58,0.57,0.57,0.56,0.55,0.57,0.80,0.80,0.80,0.80,0.79,0.79,0.78,0.77,0.77,0.76,0.75,0.74,0.47,0.67,0.67,0.66,0.66,0.66,0.66,0.65,0.65,0.64,0.63,0.63,0.62,-0.60,-0.10,-0.12,-0.53,-0.30,0.20,12.71,1644
1,0.08,0.36,0.29,0.14,0.08,0.04,0.02,0.00,0.01,0.00,0.55,0.11,0.33,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.19,0.36,0.14,0.05,0.07,0.05,0.03,0.04,0.02,1.36,-9.15,2.92,59.69,178.00,43.41,2.66,10.16,4.03,0.24,0.91,0.38,0.49,0.95,0.62,0.41,0.57,0.57,0.57,0.57,0.57,0.56,0.56,0.56,0.55,0.54,0.54,0.53,0.56,0.79,0.79,0.79,0.79,0.78,0.78,0.77,0.77,0.76,0.75,0.74,0.73,0.47,0.66,0.66,0.66,0.66,0.66,0.65,0.65,0.64,0.64,0.63,0.62,0.61,-0.71,-0.07,-0.06,-0.66,-0.30,0.30,12.72,1644
1,0.10,0.36,0.28,0.17,0.05,0.02,0.01,0.01,0.01,0.01,0.57,0.10,0.31,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.20,0.32,0.16,0.06,0.06,0.05,0.05,0.03,0.01,1.16,-9.38,3.02,54.86,134.62,45.35,2.67,10.50,3.99,0.26,0.96,0.38,0.51,0.98,0.62,0.43,0.61,0.61,0.61,0.61,0.61,0.60,0.60,0.59,0.59,0.58,0.57,0.57,0.58,0.82,0.82,0.82,0.81,0.81,0.81,0.80,0.79,0.79,0.78,0.77,0.76,0.48,0.69,0.68,0.68,0.68,0.68,0.67,0.67,0.66,0.66,0.65,0.64,0.63,-0.55,0.00,-0.04,-0.49,-0.17,0.33,13.17,1644
1,0.08,0.34,0.24,0.17,0.13,0.02,0.01,0.01,0.01,0.01,0.57,0.11,0.32,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.19,0.36,0.15,0.07,0.07,0.04,0.04,0.01,0.02,1.44,-9.66,2.81,50.27,126.67,44.55,2.92,10.66,3.94,0.26,0.97,0.38,0.51,0.98,0.62,0.44,0.62,0.62,0.61,0.61,0.61,0.61,0.60,0.60,0.59,0.58,0.58,0.57,0.59,0.83,0.83,0.83,0.82,0.82,0.81,0.81,0.80,0.79,0.79,0.78,0.77,0.50,0.70,0.70,0.70,0.69,0.69,0.69,0.68,0.68,0.67,0.66,0.66,0.65,-0.66,-0.07,0.00,-0.60,-0.29,0.36,13.32,1644
1,0.07,0.37,0.26,0.16,0.10,0.04,0.01,0.01,0.01,0.00,0.57,0.11,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.20,0.34,0.13,0.07,0.07,0.05,0.05,0.03,0.01,1.41,-9.25,2.94,57.06,121.33,47.69,2.76,10.04,3.91,0.25,0.91,0.37,0.50,0.95,0.61,0.41,0.59,0.58,0.58,0.58,0.58,0.57,0.57,0.57,0.56,0.55,0.55,0.54,0.57,0.81,0.80,0.80,0.80,0.80,0.79,0.79,0.78,0.77,0.76,0.75,0.74,0.47,0.67,0.67,0.67,0.66,0.66,0.66,0.65,0.65,0.64,0.63,0.63,0.62,-0.67,-0.02,-0.07,-0.60,-0.26,0.30,12.77,1644
